UNITID,ADDRESS,SCIENTIFIC_NAME,COMMON_NAME,TREEHEIGHT,DIAMETER,LAT,LONG,OWNERSHIP,EXCEPTIONAL
TRE-1124084,4860 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,16,47.5578715753333,-122.361491298357,PRIV,N
TRE-1124085,4860 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,12,47.5578759807496,-122.361536130991,PRIV,N
TRE-1124086,4844 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,30,47.5579759861411,-122.361517483371,PRIV,N
TRE-1124087,4844 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,10,47.5580134172484,-122.36152264299,PRIV,N
TRE-1124088,4844 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,10,47.5580515568169,-122.361541952016,PRIV,N
TRE-1124089,4844 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,10,47.5580745488477,-122.361539235091,PRIV,N
TRE-1124090,4837 PUGET BLVD SW,Arbutus menziesii,(Pacific) Madrona,0,18,47.558132004917,-122.361517663488,PRIV,N
TRE-1124091,4837 PUGET BLVD SW,Arbutus menziesii,(Pacific) Madrona,0,18,47.5582446775561,-122.361485985922,PRIV,N
TRE-1124092,4829 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,30,47.5583375662634,-122.361515443914,PRIV,N
TRE-1124093,4825 PUGET BLVD SW,Thuja plicata,Western Red Cedar,0,25,47.5584259210075,-122.361486864536,PRIV,N
TRE-1124095,4825 PUGET BLVD SW,Arbutus menziesii,(Pacific) Madrona,0,20,47.5585233172066,-122.361492131555,PRIV,N
TRE-1124096,4821 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,13,47.5585498560073,-122.361481482072,PRIV,N
TRE-1124098,4821 PUGET BLVD SW,Arbutus menziesii,(Pacific) Madrona,0,25,47.5585758726726,-122.361496082993,PRIV,N
TRE-1124101,4824 PUGET BLVD SW,Thuja plicata,Western Red Cedar,0,15,47.558646298698,-122.361193205429,PRIV,N
TRE-1124102,4824 PUGET BLVD SW,Thuja plicata,Western Red Cedar,0,15,47.5586478802175,-122.3612169027,PRIV,N
TRE-1124103,4824 PUGET BLVD SW,Thuja plicata,Western Red Cedar,0,15,47.5586592868209,-122.361195991768,PRIV,N
TRE-1124120,4810 23RD AVE SW,Alnus rubra,Red Alder,0,2,47.558860307508,-122.361545412381,PRIV,N
TRE-1124121,4810 23RD AVE SW,Alnus rubra,Red Alder,0,2,47.5588723881501,-122.361548108417,PRIV,N
TRE-1124122,4810 23RD AVE SW,Alnus rubra,Red Alder,0,2,47.5588798016991,-122.361547653689,PRIV,N
TRE-1124123,4810 23RD AVE SW,Alnus rubra,Red Alder,0,4,47.558901306797,-122.361543788413,PRIV,N
TRE-1124124,4810 23RD AVE SW,Alnus rubra,Red Alder,0,5,47.5589440953524,-122.361537545691,PRIV,N
TRE-1124126,4810 23RD AVE SW,Alnus rubra,Red Alder,0,5,47.5589735762212,-122.361538320193,PRIV,N
TRE-1124128,4810 23RD AVE SW,Pseudotsuga menziesii,Douglas Fir,0,2,47.5590985310554,-122.361526262856,PRIV,N
TRE-1124132,4766 23RD AVE SW,Alnus rubra,Red Alder,0,1,47.5591916919807,-122.361526634409,PRIV,N
TRE-1124133,4766 23RD AVE SW,Fraxinus latifolia,Oregon Ash,0,2,47.5591872637375,-122.361525062502,PRIV,N
TRE-1124134,4766 23RD AVE SW,Alnus rubra,Red Alder,0,1,47.5591955592804,-122.3615275202,PRIV,N
TRE-1124135,4766 23RD AVE SW,Alnus rubra,Red Alder,0,1,47.5592052993014,-122.361530276684,PRIV,N
TRE-1124136,4766 23RD AVE SW,Alnus rubra,Red Alder,0,1,47.559199249381,-122.361527997909,PRIV,N
TRE-1124137,4766 23RD AVE SW,Alnus rubra,Red Alder,0,1,47.5592490033266,-122.361529207787,PRIV,N
TRE-1124138,4766 23RD AVE SW,Thuja plicata,Western Red Cedar,0,4,47.5592127357116,-122.361526372185,PRIV,N
TRE-1124139,4762 23RD AVE SW,Alnus rubra,Red Alder,0,4,47.5592809814905,-122.361531060437,PRIV,N
TRE-1124140,4762 23RD AVE SW,Fraxinus latifolia,Oregon Ash,0,2,47.5592920275252,-122.361536700583,PRIV,N
TRE-1124141,4762 23RD AVE SW,Alnus rubra,Red Alder,0,5,47.5593090398586,-122.3615424069,PRIV,N
TRE-1124142,4762 23RD AVE SW,Thuja plicata,Western Red Cedar,0,3,47.5593244733713,-122.361541020306,PRIV,N
TRE-1124155,4742 22ND AVE SW,Alnus rubra,Red Alder,0,6,47.5597818914468,-122.360310125422,PRIV,N
TRE-1124158,4742 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,3,47.5597253892228,-122.360256956627,PRIV,N
TRE-1124177,5005 PUGET BLVD SW,Acer macrophyllum,Bigleaf Maple,0,10,47.557198954064,-122.361608252274,PRIV,N
TRE-1124184,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,10,47.5628389293141,-122.365588415168,PRIV,N
TRE-1124185,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,10,47.5628614410772,-122.365591028512,PRIV,N
TRE-1124186,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,15,47.5628601551403,-122.365628508971,PRIV,N
TRE-1124187,4459 26TH AVE SW,Thuja plicata,Western Red Cedar,0,30,47.5629403579474,-122.365642095751,PRIV,N
TRE-1124189,4459 26TH AVE SW,Tsuga heterophylla,Western Hemlock,0,10,47.5629413351043,-122.365720770046,PRIV,N
TRE-1124190,4459 26TH AVE SW,Thuja plicata,Western Red Cedar,0,15,47.5629516116273,-122.365733112874,PRIV,N
TRE-1124192,4459 26TH AVE SW,Thuja plicata,Western Red Cedar,0,20,47.5629425243386,-122.365764830666,PRIV,N
TRE-1124194,4501 26TH AVE SW,Thuja plicata,Western Red Cedar,0,20,47.5628498376857,-122.365824968152,PRIV,N
TRE-1124195,4459 26TH AVE SW,Thuja plicata,Western Red Cedar,0,10,47.5629433726412,-122.365815278601,PRIV,N
TRE-1124196,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,17,47.5628530485284,-122.365887826199,PRIV,N
TRE-1124197,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,23,47.5628541437359,-122.36592703685,PRIV,N
TRE-1124198,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,17,47.5628545411792,-122.365977819642,PRIV,N
TRE-1124199,4501 26TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,13,47.5628547013101,-122.366026196387,PRIV,N
TRE-1124205,4100 22ND AVE SW,Thuja plicata,Western Red Cedar,0,15,47.5665370780309,-122.361255400048,PRIV,N
TRE-1124206,4112 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,8,47.5664484752851,-122.361267825958,PRIV,N
TRE-1124207,4100 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,20,47.5665036106541,-122.361179284604,PRIV,N
TRE-1124209,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,7,47.5621327360629,-122.360487789052,PRIV,N
TRE-1124210,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,6,47.5621502787613,-122.360489251073,PRIV,N
TRE-1124211,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,4,47.5621627012348,-122.360486999546,PRIV,N
TRE-1124212,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,6,47.5621803754534,-122.360489043598,PRIV,N
TRE-1124213,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,6,47.5621956675453,-122.360492761657,PRIV,N
TRE-1124214,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,2,47.5621987448388,-122.360472363802,PRIV,N
TRE-1124215,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,2,47.5622040186557,-122.360453121619,PRIV,N
TRE-1124218,4539 21ST AVE SW,Populus tremuloides,Quaking Aspen,0,4,47.5621411950693,-122.360462612772,PRIV,N
TRE-1124222,4418 21ST AVE SW,Alnus rubra,Red Alder,0,10,47.5615094070222,-122.360167345082,PRIV,N
TRE-1124223,4418 21ST AVE SW,Alnus rubra,Red Alder,0,12,47.5615720221241,-122.360178195932,PRIV,N
TRE-1124225,4418 21ST AVE SW,Alnus rubra,Red Alder,0,10,47.5614143153991,-122.360159485648,PRIV,N
TRE-1124228,4418 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,15,47.5629861581679,-122.360387211597,PRIV,N
TRE-1124233,4418 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,6,47.5632544494782,-122.36039309775,PRIV,N
TRE-1124234,4418 21ST AVE SW,Corylus cornuta ssp.californic,California Hazel,0,3,47.5632817749009,-122.360392127322,PRIV,N
TRE-1124239,4418 21ST AVE SW,Corylus cornuta ssp.californic,California Hazel,0,3,47.5637776140431,-122.360300147268,PRIV,N
TRE-1124243,4418 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,15,47.5639486240613,-122.36028016251,PRIV,N
TRE-1124244,4418 21ST AVE SW,Corylus cornuta ssp.californic,California Hazel,0,3,47.5640041227032,-122.360255198996,PRIV,N
TRE-1124245,4418 21ST AVE SW,Salix scouleriana,Scouler Pussy Willow,0,18,47.5643128373485,-122.360189344325,PRIV,N
TRE-1124271,1124 SW MASSACHUSETTS ST,Pseudotsuga menziesii,Douglas Fir,0,12,47.5870118047738,-122.351015337024,PRIV,N
TRE-1124274,3601 WEST MARGINAL WAY SW,Alnus rubra,Red Alder,0,3,47.5707393150931,-122.356889876468,PRIV,N
TRE-1124275,3601 WEST MARGINAL WAY SW,Alnus rubra,Red Alder,0,3,47.5707864428785,-122.356889287914,PRIV,N
TRE-1124280,3601 WEST MARGINAL WAY SW,Acer macrophyllum,Bigleaf Maple,0,10,47.5700585125001,-122.355956329262,PRIV,N
TRE-1124281,3601 WEST MARGINAL WAY SW,Acer macrophyllum,Bigleaf Maple,0,20,47.5701077824593,-122.356012757822,PRIV,N
TRE-1124282,3801 WEST MARGINAL WAY SW,Crataegus douglasii,Black Hawthorn,0,4,47.5695304218905,-122.355806609371,PRIV,N
TRE-1124289,3865 16TH AVE SW,Acer macrophyllum,Bigleaf Maple,0,11,47.5688817469028,-122.355792727878,PRIV,N
TRE-1124293,3865 16TH AVE SW,Alnus rubra,Red Alder,0,28,47.5686253628237,-122.355817757947,PRIV,N
TRE-1124295,3835 17TH AVE SW,Acer circinatum,Vine Maple,0,4,47.5691318426961,-122.355956876826,PRIV,N
TRE-1124296,3835 17TH AVE SW,Acer circinatum,Vine Maple,0,4,47.5691169717249,-122.355956703913,PRIV,N
TRE-1124297,3835 17TH AVE SW,Acer circinatum,Vine Maple,0,4,47.5691110375027,-122.355958881778,PRIV,N
TRE-1124298,3835 17TH AVE SW,Acer circinatum,Vine Maple,0,4,47.5690999009498,-122.355954201393,PRIV,N
TRE-1124307,4003 17TH AVE SW,Acer macrophyllum,Bigleaf Maple,0,7,47.5683064330309,-122.355977415166,PRIV,N
TRE-1124308,4003 17TH AVE SW,Acer macrophyllum,Bigleaf Maple,0,7,47.5683612582593,-122.356004413624,PRIV,N
TRE-1124324,3811 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,14,47.5697339914352,-122.360152358149,PRIV,N
TRE-1124325,3811 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,12,47.5697981674893,-122.360155345737,PRIV,N
TRE-1124327,3808 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,12,47.5699253766758,-122.360151320359,PRIV,N
TRE-1124381,1811 SW DAKOTA ST,Thuja plicata,Western Red Cedar,0,20,47.5665549999828,-122.35745468911,PRIV,N
TRE-1124382,1811 SW DAKOTA ST,Thuja plicata,Western Red Cedar,0,20,47.5665389637761,-122.357563031718,PRIV,N
TRE-1124386,4046 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,10,47.567106058849,-122.361161719024,PRIV,N
TRE-1124387,4046 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,20,47.5670418429025,-122.361171795306,PRIV,N
TRE-1124388,4046 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,15,47.5669650027116,-122.36116754726,PRIV,N
TRE-1124389,4050 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,7,47.5667775351667,-122.361224949924,PRIV,N
TRE-1124390,4032 23RD AVE SW,Acer macrophyllum,Bigleaf Maple,0,11,47.5674351992712,-122.362219534572,PRIV,N
TRE-1124396,4057 21ST AVE SW,Acer macrophyllum,Bigleaf Maple,0,16,47.5665598847925,-122.360691549111,PRIV,N
TRE-1124399,4103 21ST AVE SW,Corylus cornuta ssp.californic,California Hazel,0,7,47.566478759854,-122.360419957335,PRIV,N
TRE-1124404,4058 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,20,47.5666499306209,-122.361182270745,PRIV,N
TRE-1124405,4100 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,20,47.5663834129756,-122.36117379907,PRIV,N
TRE-1124406,4112 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,8,47.5662587467237,-122.36128601231,PRIV,N
TRE-1124407,4112 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,5,47.5662100725828,-122.36127594829,PRIV,N
TRE-1124412,4129 22ND AVE SW,Alnus rubra,Red Alder,0,15,47.5657167113499,-122.361111251186,PRIV,N
TRE-1124414,4135 22ND AVE SW,Acer macrophyllum,Bigleaf Maple,0,15,47.5656643140649,-122.361254384309,PRIV,N
TRE-1124425,4149 19TH AVE SW,Thuja plicata,Western Red Cedar,0,9,47.5651662405033,-122.35805407988,PRIV,N
TRE-1124500,1100 SW SPOKANE ST,Rhus glabra,Smooth Sumac,0,5,47.5717773295125,-122.349837606444,PRIV,N
TRE-1124504,1100 SW SPOKANE ST,Pseudotsuga menziesii,Douglas Fir,0,7,47.5723878824811,-122.349837236835,PRIV,N
TRE-1124508,3030 SW MANNING ST,Acer macrophyllum,Bigleaf Maple,0,8,47.5713035247034,-122.372219984489,PRIV,N
TRE-1124516,3121 SW SPOKANE ST,Prunus emarginata,Bitter Cherry,0,10,47.5718603878287,-122.373264334039,PRIV,N
TRE-1124517,3206 SW SPOKANE ST,Acer macrophyllum,Bigleaf Maple,0,14,47.5720230220962,-122.373290874425,PRIV,N
TRE-1124518,3220 SW WESTBRIDGE PL,Thuja plicata,Western Red Cedar,0,3,47.5718939427206,-122.373995494003,PRIV,N
TRE-1124522,3023 SW CHARLESTOWN ST,Acer macrophyllum,Bigleaf Maple,0,10,47.5698334388614,-122.371887639017,PRIV,N
TRE-1124523,3023 SW CHARLESTOWN ST,Acer macrophyllum,Bigleaf Maple,0,15,47.5698271109533,-122.371935368031,PRIV,N
TRE-1124584,SW OTHELLO ST AND 28TH AVE SW,Crataegus douglasii,Black Hawthorn,0,6,47.5373649086904,-122.368665926283,SDOT,N
TRE-1124592,7160 28TH AVE SW,Acer circinatum,Vine Maple,0,2,47.5374249720774,-122.368142830464,PRIV,N
TRE-1124609,7302 29TH AVE SW,Thuja plicata,Western Red Cedar,0,4,47.5372928866283,-122.369368616011,PRIV,N
TRE-1124630,7133 28TH AVE SW,Arbutus menziesii,(Pacific) Madrona,0,25,47.5382818761755,-122.369112234743,PRIV,N
TRE-1124631,7127 28TH AVE SW,Thuja plicata,Western Red Cedar,0,30,47.5383191544708,-122.369125744303,PRIV,N
TRE-1124633,7127 28TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,22,47.5383874399752,-122.369148707415,PRIV,N
TRE-1124637,7106 29TH AVE SW,Pinus ponderosa,Ponderosa Pine,0,40,47.5388763778179,-122.369331892525,PRIV,N
TRE-1124638,7106 29TH AVE SW,Pinus ponderosa,Ponderosa Pine,0,40,47.5389126372603,-122.369345436114,PRIV,N
TRE-1124640,7100 29TH AVE SW,Rhamnus purshiana,Cascara (Buckthorn),0,1,47.5390345898174,-122.369731156498,PRIV,N
TRE-1124642,7100 29TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,34,47.5391153466142,-122.369449291571,PRIV,N
TRE-1124663,7160 27TH AVE SW,Acer macrophyllum,Bigleaf Maple,0,2,47.5378482109999,-122.367220646893,PRIV,N
TRE-1124750,4000 W SEATTLE BRIDGE,Populus tremuloides,Quaking Aspen,0,4,47.5695076702906,-122.37310607524,SDOT,N
TRE-1124755,4000 W SEATTLE BRIDGE,Acer circinatum,Vine Maple,0,10,47.5689211359708,-122.373372540743,SDOT,N
TRE-1124760,4000 W SEATTLE BRIDGE,Alnus rubra,Red Alder,0,20,47.569315376531,-122.373270710782,SDOT,N
TRE-1124767,4000 W SEATTLE BRIDGE,Acer macrophyllum,Bigleaf Maple,0,10,47.5680639543988,-122.373024063281,SDOT,N
TRE-1124784,4000 W SEATTLE BRIDGE,Thuja plicata,Western Red Cedar,0,10,47.5679577633846,-122.37352606819,SDOT,N
TRE-1124787,4000 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,17,47.5678423343296,-122.373561324949,SDOT,N
TRE-1124791,4000 W SEATTLE BRIDGE,Acer circinatum,Vine Maple,0,2,47.567713255002,-122.373598271139,SDOT,N
TRE-1124793,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,11,47.5676318874051,-122.373593554182,SDOT,N
TRE-1124810,4100 W SEATTLE BRIDGE,Acer macrophyllum,Bigleaf Maple,0,5,47.567150378868,-122.373697326023,SDOT,N
TRE-1124828,FAUNTLEROY WAY SW,Pseudotsuga menziesii,Douglas Fir,0,20,47.5661730876995,-122.373841955333,SDOT,N
TRE-1124829,FAUNTLEROY WAY SW,Pinus contorta,Shore Pine,0,15,47.5661250587451,-122.373943138693,SDOT,N
TRE-1124830,FAUNTLEROY WAY SW,Prunus emarginata,Bitter Cherry,0,7,47.5659262241918,-122.373948331445,SDOT,N
TRE-1124832,FAUNTLEROY WAY SW,Pinus contorta,Shore Pine,0,14,47.5657892376999,-122.374395174354,SDOT,N
TRE-1124834,FAUNTLEROY WAY SW,Pinus contorta,Shore Pine,0,14,47.565586089349,-122.374763679791,SDOT,N
TRE-1124836,FAUNTLEROY WAY SW,Pseudotsuga menziesii,Douglas Fir,0,32,47.5654427298884,-122.374862932643,SDOT,N
TRE-1124842,FAUNTLEROY WAY SW,Pinus contorta,Shore Pine,0,8,47.5651624567598,-122.375435578726,SDOT,N
TRE-1124855,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,3,47.5662254879135,-122.37427190755,SDOT,N
TRE-1124858,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,3,47.5661860830114,-122.374314431428,SDOT,N
TRE-1124862,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,12,47.5661447597283,-122.374442537715,SDOT,N
TRE-1124864,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,4,47.5661150642042,-122.374483023668,SDOT,N
TRE-1124865,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,6,47.5662176790889,-122.374299720179,SDOT,N
TRE-1124867,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,12,47.5660605577978,-122.374486510907,SDOT,N
TRE-1124869,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,9,47.5660391172164,-122.374512247838,SDOT,N
TRE-1124871,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,12,47.5660217331655,-122.374563080452,SDOT,N
TRE-1124872,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,12,47.5659855365359,-122.37459867394,SDOT,N
TRE-1124873,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,12,47.565968361192,-122.374685200345,SDOT,N
TRE-1124874,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,12,47.5659465303345,-122.374731759315,SDOT,N
TRE-1124881,4100 W SEATTLE BRIDGE,Pseudotsuga menziesii,Douglas Fir,0,2,47.5658252575032,-122.374886882699,SDOT,N
TRE-1124888,FAUNTLEROY WAY SW,Prunus emarginata,Bitter Cherry,0,8,47.565680594587,-122.374099863739,SDOT,N
TRE-1124900,3206 SW GENESEE ST,Populus tremuloides,Quaking Aspen,0,8,47.5655120438656,-122.374455895599,SDOT,N
TRE-1124906,FAUNTLEROY WAY SW,Thuja plicata,Western Red Cedar,0,15,47.5654760119136,-122.374397122729,SDOT,N
TRE-1124980,1075 HARVARD AVE,Rhamnus purshiana,Cascara (Buckthorn),0,2,47.6116796137154,-122.321752608714,PRIV,N
TRE-1124994,1306 E UNION ST,Pinus contorta,Shore Pine,0,6,47.6130193693542,-122.315326615597,PRIV,N
TRE-1124997,1306 E UNION ST,Betula papyrifera,Paper (Canoe) Birch,0,6,47.6132775803164,-122.315438542542,PRIV,N
TRE-1125139,1401 E HOWELL ST,Thuja plicata,Western Red Cedar,0,15,47.6172079043139,-122.314179176789,PRIV,N
TRE-1125160,13TH AVE AND E HOWELL ST,Alnus rubra,Red Alder,0,2,47.6176118468919,-122.315583553353,SDOT,N
TRE-1125166,1820 12TH AVE,Arbutus menziesii,(Pacific) Madrona,0,4,47.6182175092108,-122.316773595945,PRIV,N
TRE-1125198,1207 E HOWELL ST,Acer circinatum,Vine Maple,0,2,47.617552452823,-122.316473753109,PRIV,N
TRE-1125199,1207 E HOWELL ST,Acer circinatum,Vine Maple,0,2,47.6175528496852,-122.31645904233,PRIV,N
TRE-1125336,1821 17TH AVE,Acer macrophyllum,Bigleaf Maple,0,15,47.6184366617473,-122.31073733081,PRIV,N
TRE-1125354,2020 E DENNY WAY,Acer macrophyllum,Bigleaf Maple,0,4,47.6185410727432,-122.304973906828,PRIV,N
TRE-1125356,2011 E DENNY ST,Acer circinatum,Vine Maple,0,3,47.6184142417092,-122.305592023468,PRIV,N
TRE-1125360,2011 E DENNY ST,Acer circinatum,Vine Maple,0,3,47.6184154638633,-122.305686687147,PRIV,N
TRE-1125363,1818 20TH AVE E,Acer circinatum,Vine Maple,0,4,47.6184172521229,-122.305810954717,PRIV,N
TRE-1125364,1818 20TH AVE E,Acer circinatum,Vine Maple,0,3,47.618416826486,-122.305892527447,PRIV,N
TRE-1125381,103 13TH AVE E,Acer macrophyllum,Bigleaf Maple,0,24,47.6188586547354,-122.315872986613,PRIV,N
TRE-1125392,1410 E JOHN ST,Malus fusca,Oregon Crab Apple,0,5,47.6201201058722,-122.31422489227,PRIV,N
TRE-1125393,1410 E JOHN ST,Malus fusca,Oregon Crab Apple,0,8,47.6202062466641,-122.31423040992,PRIV,N
TRE-1125397,1123 E JOHN ST,Acer circinatum,Vine Maple,0,2,47.6198272070076,-122.317054166758,PRIV,N
TRE-1125398,1123 E JOHN ST,Acer circinatum,Vine Maple,0,2,47.6198140189236,-122.317049872139,PRIV,N
TRE-1125399,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6198064909009,-122.317051617603,PRIV,N
TRE-1125400,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6197940573801,-122.317057138548,PRIV,N
TRE-1125401,1123 E JOHN ST,Acer circinatum,Vine Maple,0,2,47.6197455308978,-122.317054449296,PRIV,N
TRE-1125402,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6197296435664,-122.317053996198,PRIV,N
TRE-1125403,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6197110917448,-122.317054772409,PRIV,N
TRE-1125404,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.619699592348,-122.31705640305,PRIV,N
TRE-1125405,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6196882292644,-122.317047591296,PRIV,N
TRE-1125407,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6196604520433,-122.317044840773,PRIV,N
TRE-1125408,1123 E JOHN ST,Populus tremuloides,Quaking Aspen,0,2,47.6196439453632,-122.317058081218,PRIV,N
TRE-1125412,125 12TH AVE E,Populus tremuloides,Quaking Aspen,0,2,47.6194987801922,-122.317051982604,PRIV,N
TRE-1125413,125 12TH AVE E,Acer circinatum,Vine Maple,0,2,47.6194824435095,-122.317052169989,PRIV,N
TRE-1125414,125 12TH AVE E,Populus tremuloides,Quaking Aspen,0,2,47.6194682874179,-122.317054378152,PRIV,N
TRE-1125415,121 12TH AVE E,Populus tremuloides,Quaking Aspen,0,2,47.619433458477,-122.317050772973,PRIV,N
TRE-1125416,121 12TH AVE E,Populus tremuloides,Quaking Aspen,0,2,47.619389404332,-122.317043639529,PRIV,N
TRE-1125426,108 11TH AVE E,Acer circinatum,Vine Maple,0,6,47.6191370853895,-122.318139132702,PRIV,N
TRE-1125428,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,12,47.618890886401,-122.318276463731,PRIV,N
TRE-1125429,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,9,47.6189792952195,-122.318282590228,PRIV,N
TRE-1125430,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,9,47.6190317890557,-122.318281330294,PRIV,N
TRE-1125431,109 11TH AVE E,Acer circinatum,Vine Maple,0,10,47.6190881493344,-122.318283815734,PRIV,N
TRE-1125433,109 11TH AVE E,Acer circinatum,Vine Maple,0,6,47.6191621822332,-122.318286575642,PRIV,N
TRE-1125438,127 11TH AVE E,Betula papyrifera,Paper (Canoe) Birch,0,3,47.6195616353387,-122.318294644067,PRIV,N
TRE-1125447,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,4,47.618833361828,-122.31867480648,PRIV,N
TRE-1125448,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,3,47.6188341786912,-122.31861325283,PRIV,N
TRE-1125451,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,4,47.6188375320482,-122.318472506274,PRIV,N
TRE-1125452,1020 E DENNY WAY,Acer circinatum,Vine Maple,0,5,47.6188376354545,-122.318371588347,PRIV,N
TRE-1125457,1410 E JOHN ST,Malus fusca,Oregon Crab Apple,0,5,47.6204405071332,-122.314224106611,PRIV,N
TRE-1125458,1410 E JOHN ST,Malus fusca,Oregon Crab Apple,0,6,47.6205029918136,-122.314226307049,PRIV,N
TRE-1125459,1410 E JOHN ST,Malus fusca,Oregon Crab Apple,0,5,47.6205686041696,-122.314229441386,PRIV,N
TRE-1125461,215 14TH AVE E,Malus fusca,Oregon Crab Apple,0,5,47.6204509256406,-122.314409295627,PRIV,N
TRE-1125462,215 14TH AVE E,Malus fusca,Oregon Crab Apple,0,5,47.6204772816279,-122.314412100358,PRIV,N
TRE-1125463,215 14TH AVE E,Malus fusca,Oregon Crab Apple,0,5,47.6205057010927,-122.31441443953,PRIV,N
TRE-1125479,218 10TH AVE E,Acer circinatum,Vine Maple,0,4,47.6205401973219,-122.319464816995,PRIV,N
TRE-1125504,1903 E DENNY WAY,Acer circinatum,Vine Maple,0,6,47.6184229917186,-122.307068609516,PRIV,N
TRE-1125535,1833 HARVARD AVE,Acer macrophyllum,Bigleaf Maple,0,2,47.6185488200525,-122.322252183521,PRIV,N
TRE-1125551,1726 BOYLSTON AVE,Betula papyrifera,Paper (Canoe) Birch,0,10,47.6175069142212,-122.323136455381,PRIV,N
TRE-1125552,1726 BOYLSTON AVE,Betula papyrifera,Paper (Canoe) Birch,0,11,47.6175055126267,-122.32326921239,PRIV,N
TRE-1125553,1726 BOYLSTON AVE,Betula papyrifera,Paper (Canoe) Birch,0,9,47.6174541465301,-122.323369149203,PRIV,N
